benchmark,reward,walltime,commandline
benchmark://cbench-v1/adpcm,1.0000000000000002,62.01178193092346,opt -strip-debug-declare -sroa -add-discriminators -speculative-execution -loop-versioning -loop-fusion -post-inline-ee-instrument -deadargelim -loop-unroll -instcombine -memcpyopt -loop-reduce -forceattrs -loop-vectorize -gvn -coro-elide -libcalls-shrinkwrap -loop-predication -loop-versioning-licm -instsimplify -dce -simplifycfg -pgo-memop-opt -scalarizer -loop-unroll-and-jam -break-crit-edges -loop-predication -instcombine -jump-threading -lower-matrix-intrinsics -sroa -instcombine -lower-constant-intrinsics -early-cse-memssa input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0027932960893853,61.84229135513306,opt -loop-versioning-licm -lower-widenable-condition -lowerswitch -die -loop-unroll-and-jam -barrier -ipconstprop -mergereturn -gvn-hoist -instsimplify -argpromotion -mergeicmps -licm -pgo-memop-opt -sink -load-store-vectorizer -simplifycfg -loop-distribute -callsite-splitting -instnamer -globaldce -coro-early -deadargelim -strip-dead-prototypes -cross-dso-cfi -loweratomic -die -inline -rewrite-statepoints-for-gc -instcombine -consthoist -lower-matrix-intrinsics -lcssa -irce -loop-data-prefetch -loop-idiom -flattencfg -ipsccp -coro-cleanup -pgo-memop-opt -flattencfg -globalopt -loop-deletion -constprop -post-inline-ee-instrument -constprop -rpo-functionattrs -adce -coro-elide -loop-sink -gvn -inject-tli-mappings -mem2reg -sroa -load-store-vectorizer -loop-reroll -instnamer -post-inline-ee-instrument -lower-constant-intrinsics -rewrite-statepoints-for-gc -called-value-propagation -sink -loop-unswitch -loop-predication -aggressive-instcombine -lower-matrix-intrinsics -simple-loop-unswitch -licm -early-cse-memssa -loop-data-prefetch -loweratomic -loop-unroll-and-jam -coro-cleanup -tailcallelim -loop-predication -post-inline-ee-instrument -add-discriminators -dse -jump-threading -strip-debug-declare -mergefunc -nary-reassociate -lowerswitch -coro-cleanup -post-inline-ee-instrument -loop-interchange -inject-tli-mappings -nary-reassociate -loop-distribute -lower-constant-intrinsics -loop-versioning-licm -instsimplify input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0027932960893857,61.92401933670044,opt -pgo-memop-opt -functionattrs -sroa -loop-load-elim -memcpyopt -alignment-from-assumptions -speculative-execution -reassociate -ipconstprop -globaldce -lower-constant-intrinsics -indvars -loop-versioning -bdce -loop-deletion -post-inline-ee-instrument -reassociate -simplifycfg -cross-dso-cfi -memcpyopt -reassociate -dse -loop-unroll-and-jam -memcpyopt -tailcallelim -instcombine -sccp -div-rem-pairs -coro-elide -loop-guard-widening -loop-predication -sroa -nary-reassociate -loop-instsimplify -separate-const-offset-from-gep -name-anon-globals -flattencfg -partially-inline-libcalls -licm -lcssa -lower-constant-intrinsics -instsimplify -inline -coro-split -indvars -deadargelim -mldst-motion -loop-data-prefetch -loop-simplifycfg -pgo-memop-opt -coro-cleanup -loop-idiom -mergeicmps -name-anon-globals -gvn -rewrite-statepoints-for-gc -ipconstprop -always-inline -libcalls-shrinkwrap -lowerinvoke -name-anon-globals -dse -loop-unroll -loop-guard-widening -loop-vectorize -strip-debug-declare -strip-debug-declare -die -die -loop-fusion -lower-widenable-condition -attributor -coro-elide -libcalls-shrinkwrap -loop-predication -rewrite-statepoints-for-gc -redundant-dbg-inst-elim -correlated-propagation -globaldce -loop-data-prefetch -redundant-dbg-inst-elim -instsimplify -inject-tli-mappings -slsr -correlated-propagation -ipsccp -strip-dead-prototypes -slsr -inject-tli-mappings -sroa -loweratomic -adce -constprop -simple-loop-unswitch -inferattrs -constprop -rpo-functionattrs -loop-data-prefetch -lower-guard-intrinsic -mergereturn -scalarizer -reassociate -simplifycfg -add-discriminators -insert-gcov-profiling -correlated-propagation input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0027932960893857,61.99663496017456,opt -sink -globalopt -gvn-hoist -hotcoldsplit -sroa -add-discriminators -forceattrs -redundant-dbg-inst-elim -flattencfg -forceattrs -loop-idiom -loop-reduce -speculative-execution -memcpyopt -sccp -sancov -ipsccp -sancov -loop-load-elim -loop-fusion -coro-cleanup -strip-dead-prototypes -sink -coro-elide -loop-predication -loop-predication -constmerge -mergeicmps -constmerge -ipconstprop -libcalls-shrinkwrap -canonicalize-aliases -loweratomic -prune-eh -memcpyopt -loop-vectorize -adce -strip-debug-declare -argpromotion -lower-widenable-condition -lowerswitch -called-value-propagation -loop-instsimplify -libcalls-shrinkwrap -post-inline-ee-instrument -mldst-motion -instsimplify -sccp -flattencfg -mergeicmps -tailcallelim -simplifycfg -inline -name-anon-globals -instnamer -scalarizer -dce -insert-gcov-profiling -nary-reassociate -sccp -mergereturn -globaldce -coro-split -nary-reassociate -add-discriminators -inferattrs -div-rem-pairs -break-crit-edges -strip-nondebug -licm -simple-loop-unswitch -ipconstprop -slp-vectorizer -gvn-hoist -partial-inliner -adce -float2int -strip-debug-declare -speculative-execution -alignment-from-assumptions -flattencfg -rewrite-statepoints-for-gc -loop-unroll -callsite-splitting -constprop -mem2reg -partial-inliner -called-value-propagation -post-inline-ee-instrument -redundant-dbg-inst-elim -instcombine -memcpyopt -prune-eh -newgvn -constmerge -add-discriminators -libcalls-shrinkwrap -strip-nondebug -deadargelim -callsite-splitting -irce -gvn -loweratomic -lowerinvoke -slsr -globalopt -coro-split -loop-guard-widening -irce -argpromotion -break-crit-edges -coro-elide -mergefunc -loweratomic -jump-threading -consthoist -loop-versioning -ee-instrument -sccp -loop-vectorize -instnamer -guard-widening -loop-deletion -loop-instsimplify -div-rem-pairs -inject-tli-mappings -newgvn -loop-sink -licm -loop-unroll-and-jam -loop-unroll -lower-widenable-condition -correlated-propagation -nary-reassociate -nary-reassociate -aggressive-instcombine -ee-instrument -aggressive-instcombine -loop-sink -prune-eh -loweratomic -loop-versioning -early-cse-memssa -inferattrs -sccp -loweratomic -loop-fusion -memcpyopt -globalopt -die -inferattrs -partial-inliner -globaldce -loop-load-elim -mergereturn -mergeicmps -slp-vectorizer -strip-debug-declare -elim-avail-extern -partial-inliner -bdce -loweratomic -dce -constprop -load-store-vectorizer -insert-gcov-profiling -jump-threading -die -consthoist -lowerinvoke -indvars -loop-unroll-and-jam -loop-predication -simple-loop-unswitch -globalopt -lowerswitch -jump-threading -coro-early -cross-dso-cfi -inline -irce -loop-versioning -aggressive-instcombine -libcalls-shrinkwrap -lowerinvoke -pgo-memop-opt -instcombine input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.005586592178771,61.88795065879822,opt -name-anon-globals -infer-address-spaces -lower-guard-intrinsic -reassociate -constmerge -separate-const-offset-from-gep -strip-debug-declare -coro-cleanup -loop-unroll-and-jam -add-discriminators -globaldce -barrier -name-anon-globals -reg2mem -infer-address-spaces -loop-versioning-licm -sancov -slsr -loop-unroll -loop-distribute -adce -argpromotion -lcssa -break-crit-edges -instnamer -coro-early -barrier -callsite-splitting -functionattrs -redundant-dbg-inst-elim -loop-idiom -loop-guard-widening -flattencfg -mem2reg -consthoist -called-value-propagation -mergeicmps -lower-matrix-intrinsics -indvars -lower-expect -simplifycfg -name-anon-globals -redundant-dbg-inst-elim -strip-debug-declare -inject-tli-mappings -indvars -separate-const-offset-from-gep -loop-interchange -infer-address-spaces -strip-nondebug -rewrite-statepoints-for-gc -loop-unswitch -separate-const-offset-from-gep -strip-nondebug -libcalls-shrinkwrap -deadargelim -gvn-hoist -barrier -barrier -guard-widening -loop-versioning-licm -lowerinvoke -argpromotion -mem2reg -instcombine -strip-dead-prototypes -loop-idiom -globalopt -attributor -aggressive-instcombine -bdce -consthoist -partially-inline-libcalls -loop-data-prefetch -mem2reg -loop-reduce -loop-versioning-licm -instcombine -slsr -lower-expect -inline -loop-load-elim -simple-loop-unswitch -simplifycfg -early-cse-memssa input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.005586592178771,61.90937900543213,opt -instcombine -loop-fusion -ipsccp -slsr -functionattrs -aggressive-instcombine -tailcallelim -nary-reassociate -guard-widening -loop-interchange -die -aggressive-instcombine -lower-widenable-condition -ee-instrument -dse -rpo-functionattrs -jump-threading -loop-simplify -canonicalize-aliases -alignment-from-assumptions -alignment-from-assumptions -constprop -libcalls-shrinkwrap -irce -load-store-vectorizer -separate-const-offset-from-gep -ee-instrument -loop-reduce -post-inline-ee-instrument -lower-widenable-condition -loop-deletion -licm -post-inline-ee-instrument -scalarizer -globalsplit -mergereturn -mem2reg -loop-sink -dce -licm -memcpyopt -load-store-vectorizer -barrier -called-value-propagation -memcpyopt -mergereturn -early-cse-memssa -mldst-motion -lower-guard-intrinsic -loop-load-elim -ee-instrument -load-store-vectorizer -loop-distribute -ipconstprop -deadargelim -gvn-hoist -inject-tli-mappings -deadargelim -mergeicmps -newgvn -loop-predication -loop-unroll-and-jam -guard-widening -ipconstprop -loop-reroll -loop-simplify -lower-constant-intrinsics -break-crit-edges -speculative-execution -break-crit-edges -loop-idiom -lower-expect -lowerswitch -scalarizer -ipconstprop -aggressive-instcombine -mldst-motion -mergefunc -ee-instrument -loop-reduce -always-inline -inferattrs -loop-instsimplify -barrier -tailcallelim -loop-guard-widening -gvn-hoist -ee-instrument -lcssa -tailcallelim -simplifycfg -irce -loop-predication -slsr -indvars -loweratomic -slsr -mergereturn -ipconstprop -sink -mem2reg -loop-load-elim -cross-dso-cfi -inferattrs -dse -loop-simplifycfg -loop-instsimplify -dse -inline -newgvn -lcssa -loop-unroll -loop-simplify -loop-data-prefetch -loop-unroll-and-jam -guard-widening -insert-gcov-profiling -licm -canonicalize-aliases -sancov -instsimplify -lower-matrix-intrinsics -name-anon-globals -newgvn -rpo-functionattrs -licm -coro-split -redundant-dbg-inst-elim -instnamer -loop-interchange -loop-interchange -lower-constant-intrinsics -loop-predication -loop-versioning-licm -gvn -alignment-from-assumptions -instcombine -name-anon-globals -insert-gcov-profiling -lowerswitch -forceattrs -lower-constant-intrinsics -speculative-execution -bdce -sroa -mergeicmps -tailcallelim -coro-elide -coro-elide -simplifycfg -mldst-motion -break-crit-edges -gvn-hoist -tailcallelim -loop-predication -lower-expect -loop-fusion -globaldce -irce -coro-early -pgo-memop-opt -simple-loop-unswitch -loop-unswitch -instnamer -loop-unroll-and-jam -bdce -loop-interchange -lower-constant-intrinsics -loop-simplifycfg -forceattrs -globalopt -globaldce -memcpyopt -loop-sink -sancov -loop-sink -loop-idiom -gvn -newgvn -tailcallelim -argpromotion -redundant-dbg-inst-elim -loop-distribute -inject-tli-mappings -jump-threading input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.005586592178771,62.016544580459595,opt -mem2reg -newgvn -loop-unroll -ipconstprop -adce -strip-dead-prototypes -loop-deletion -inferattrs -strip-dead-prototypes -speculative-execution -reg2mem -forceattrs -aggressive-instcombine -mldst-motion -lower-expect -loop-versioning-licm -lower-matrix-intrinsics -pgo-memop-opt -loop-predication -irce -loop-interchange -loop-deletion -loop-distribute -coro-early -post-inline-ee-instrument -partial-inliner -forceattrs -loop-unswitch -loop-reduce -coro-elide -loop-idiom -correlated-propagation -post-inline-ee-instrument -slsr -loop-unroll -strip-nondebug -loop-deletion -lower-matrix-intrinsics -loop-versioning -alignment-from-assumptions -inject-tli-mappings -inject-tli-mappings -alignment-from-assumptions -lower-constant-intrinsics -rewrite-statepoints-for-gc -nary-reassociate -instnamer -flattencfg -hotcoldsplit -lower-expect -slp-vectorizer -always-inline -pgo-memop-opt -loop-sink -loop-sink -loop-load-elim -loop-reroll -insert-gcov-profiling -elim-avail-extern -memcpyopt -sroa -constmerge -instsimplify -reassociate -strip-nondebug -lcssa -globalsplit -ipconstprop -inject-tli-mappings -constprop -prune-eh -loop-vectorize -coro-early -ipconstprop -hotcoldsplit -strip-nondebug -lowerswitch -die -lower-matrix-intrinsics -aggressive-instcombine -lowerswitch -loop-simplifycfg -prune-eh -slp-vectorizer -called-value-propagation -correlated-propagation -rpo-functionattrs -functionattrs -loop-deletion -slsr -ee-instrument -loop-simplifycfg -early-cse-memssa -slsr -loop-unroll -simplifycfg -guard-widening -ee-instrument -slp-vectorizer -irce -strip -instsimplify -loop-interchange -load-store-vectorizer -ipsccp -globaldce -loop-predication -separate-const-offset-from-gep -gvn -loop-simplifycfg -loop-predication -mldst-motion -strip -early-cse-memssa -lower-widenable-condition -loop-predication -sink -instcombine -consthoist -instnamer -loop-interchange -loop-unswitch -loop-fusion -scalarizer -mldst-motion -coro-split -loop-data-prefetch -loweratomic -loop-unroll -sroa -loop-predication -alignment-from-assumptions -mergefunc -separate-const-offset-from-gep -simple-loop-unswitch -gvn -dce -consthoist -lowerswitch -reassociate -loop-instsimplify -partially-inline-libcalls -loop-reduce -barrier -lower-matrix-intrinsics -sink -sccp -tailcallelim -aggressive-instcombine -newgvn -slsr -redundant-dbg-inst-elim -lower-widenable-condition -simplifycfg input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0055865921787712,61.891133546829224,opt -callsite-splitting -loop-unswitch -loop-interchange -gvn-hoist -deadargelim -mergefunc -barrier -attributor -loop-data-prefetch -inline -hotcoldsplit -sroa -callsite-splitting -jump-threading -separate-const-offset-from-gep -loop-simplifycfg -callsite-splitting -loop-instsimplify -lcssa -dse -barrier -loop-data-prefetch -lower-expect -lowerinvoke -name-anon-globals -rewrite-statepoints-for-gc -name-anon-globals -loop-simplifycfg -forceattrs -mergefunc -pgo-memop-opt -sccp -loop-unroll-and-jam -lower-expect -lowerinvoke -reassociate -loop-predication -gvn-hoist -loop-reroll -break-crit-edges -nary-reassociate -jump-threading -slsr -simplifycfg -globaldce -globalopt -loop-vectorize -forceattrs -loop-versioning -reassociate -loop-data-prefetch -loop-vectorize -prune-eh -lower-widenable-condition -coro-split -sancov -loop-versioning-licm -instsimplify -alignment-from-assumptions -lower-guard-intrinsic -constprop -sroa -elim-avail-extern -constmerge -elim-avail-extern -break-crit-edges -coro-cleanup -sroa -coro-early -sccp -load-store-vectorizer -add-discriminators -instcombine -name-anon-globals -scalarizer -loop-sink -bdce -insert-gcov-profiling -loop-vectorize -loop-deletion -post-inline-ee-instrument -loop-predication -infer-address-spaces -libcalls-shrinkwrap -prune-eh -dce -die -slp-vectorizer -loop-interchange -instcombine -always-inline -partial-inliner -loop-unroll -correlated-propagation -inject-tli-mappings -consthoist -lcssa -redundant-dbg-inst-elim -mergeicmps -insert-gcov-profiling -constprop -constprop -lower-widenable-condition -barrier -globalsplit -globalopt -canonicalize-aliases -float2int -loop-unroll -float2int -adce -dse -lowerinvoke -partial-inliner -inline -sink -redundant-dbg-inst-elim -die -loop-unswitch -div-rem-pairs -die -gvn-hoist -redundant-dbg-inst-elim -globaldce -lower-widenable-condition -newgvn -globaldce -lowerswitch -lower-expect -post-inline-ee-instrument -canonicalize-aliases -gvn-hoist -loop-idiom -lowerinvoke -div-rem-pairs -canonicalize-aliases -alignment-from-assumptions -elim-avail-extern -canonicalize-aliases -called-value-propagation -simplifycfg -rpo-functionattrs -lower-guard-intrinsic -loop-distribute -adce -nary-reassociate -loop-vectorize -separate-const-offset-from-gep -loop-versioning-licm -loop-simplifycfg -newgvn -name-anon-globals -strip-dead-prototypes -constprop -dse -cross-dso-cfi -lowerinvoke -deadargelim -loop-versioning -prune-eh -loop-guard-widening -separate-const-offset-from-gep -loop-predication -simple-loop-unswitch -rewrite-statepoints-for-gc -alignment-from-assumptions -sink -loop-versioning -loop-simplifycfg -licm -float2int -ee-instrument -inferattrs -elim-avail-extern -coro-elide -redundant-dbg-inst-elim -loop-reroll -instnamer -correlated-propagation -instcombine input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0055865921787712,61.928428411483765,opt -instsimplify -functionattrs -loop-unswitch -loop-simplifycfg -name-anon-globals -name-anon-globals -barrier -loop-distribute -sroa -loop-unswitch -insert-gcov-profiling -loop-unroll-and-jam -insert-gcov-profiling -callsite-splitting -rpo-functionattrs -called-value-propagation -instsimplify -memcpyopt -dce -globaldce -loop-deletion -loop-guard-widening -simple-loop-unswitch -die -instsimplify -alignment-from-assumptions -argpromotion -ipsccp -callsite-splitting -slsr -add-discriminators -lower-expect -loweratomic -memcpyopt -strip-nondebug -ee-instrument -newgvn -strip -constmerge -loop-load-elim -lower-guard-intrinsic -redundant-dbg-inst-elim -consthoist -partially-inline-libcalls -instnamer -reassociate -sancov -inline -alignment-from-assumptions -cross-dso-cfi -bdce -globalsplit -deadargelim -libcalls-shrinkwrap -strip-nondebug -speculative-execution -pgo-memop-opt -nary-reassociate -partial-inliner -loop-versioning-licm -memcpyopt -globalopt -loop-reroll -mem2reg -lcssa -instnamer -coro-elide -rpo-functionattrs -memcpyopt -alignment-from-assumptions -jump-threading -constprop -dce -sroa -lowerinvoke -always-inline -slp-vectorizer -strip -loop-sink -mergefunc -constmerge -consthoist -mergefunc -break-crit-edges -functionattrs -loop-guard-widening -loop-fusion -attributor -jump-threading -partially-inline-libcalls -mergeicmps -prune-eh -reassociate -loop-guard-widening -adce -simplifycfg -tailcallelim -flattencfg -called-value-propagation -forceattrs -memcpyopt -jump-threading -aggressive-instcombine -mldst-motion -hotcoldsplit -forceattrs -constmerge -libcalls-shrinkwrap -flattencfg -break-crit-edges -loop-unroll -sroa -loop-predication -ipsccp -loop-reroll -infer-address-spaces -slp-vectorizer -called-value-propagation -loop-simplifycfg -scalarizer -inline -loop-deletion -reg2mem -loop-instsimplify -sroa -redundant-dbg-inst-elim -early-cse-memssa -inline -prune-eh -scalarizer -simplifycfg -loop-versioning -bdce -correlated-propagation -alignment-from-assumptions -irce -elim-avail-extern -prune-eh -alignment-from-assumptions -nary-reassociate -inline -barrier -loop-instsimplify -strip-nondebug -loop-versioning-licm -rewrite-statepoints-for-gc -gvn -loop-deletion -lower-guard-intrinsic -early-cse-memssa -loop-interchange -loop-unswitch -elim-avail-extern -simplifycfg -loop-reroll -loop-reroll -loop-simplify -slsr -add-discriminators -loop-versioning-licm -instcombine -sink -ipsccp -mergeicmps -mergeicmps -barrier -always-inline -break-crit-edges -sink -lower-guard-intrinsic -prune-eh -loop-unroll -deadargelim -insert-gcov-profiling -globaldce -early-cse-memssa -tailcallelim -dce -loop-fusion -loop-simplify -reg2mem -globalsplit -loop-data-prefetch -loop-vectorize -jump-threading -rewrite-statepoints-for-gc -loop-idiom -prune-eh -loop-unroll -loop-simplifycfg -early-cse-memssa -gvn-hoist -loop-unroll-and-jam -loop-simplify -slp-vectorizer -lowerinvoke -partial-inliner -gvn-hoist -float2int -strip-debug-declare -load-store-vectorizer -sroa -break-crit-edges -rewrite-statepoints-for-gc -pgo-memop-opt -newgvn -memcpyopt -separate-const-offset-from-gep -simplifycfg input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0055865921787712,61.9604275226593,opt -add-discriminators -indvars -speculative-execution -memcpyopt -coro-cleanup -licm -inject-tli-mappings -constmerge -slp-vectorizer -alignment-from-assumptions -barrier -deadargelim -loop-guard-widening -loop-unswitch -barrier -loop-fusion -strip -loop-unroll -loop-sink -simplifycfg -barrier -lowerinvoke -partial-inliner -loop-distribute -ee-instrument -pgo-memop-opt -coro-elide -inline -mergeicmps -strip-dead-prototypes -lcssa -globalopt -inferattrs -sroa -speculative-execution -memcpyopt -loop-unroll-and-jam -dce -ipsccp -loop-distribute -lowerinvoke -loop-interchange -correlated-propagation -inject-tli-mappings -inline -loop-data-prefetch -partial-inliner -loop-vectorize -ee-instrument -cross-dso-cfi -constprop -strip-dead-prototypes -separate-const-offset-from-gep -infer-address-spaces -div-rem-pairs -constmerge -load-store-vectorizer -called-value-propagation -rewrite-statepoints-for-gc -flattencfg -instcombine -libcalls-shrinkwrap -partially-inline-libcalls -slsr -always-inline -sancov -gvn-hoist -loop-vectorize -flattencfg -sccp -ee-instrument -callsite-splitting -licm -nary-reassociate -barrier -strip-debug-declare -deadargelim -irce -coro-cleanup -lower-matrix-intrinsics -alignment-from-assumptions -alignment-from-assumptions -loop-load-elim -dse -lowerswitch -inline -mldst-motion -coro-cleanup -always-inline -loop-reduce -loop-sink -globalopt -strip-dead-prototypes -bdce -functionattrs -jump-threading -correlated-propagation -barrier -sccp -load-store-vectorizer -loop-guard-widening -loop-reroll -lower-widenable-condition -insert-gcov-profiling -mem2reg -coro-split -loop-deletion -loop-guard-widening -coro-early -loop-reduce -speculative-execution -lower-matrix-intrinsics -correlated-propagation -reassociate -loweratomic -guard-widening -pgo-memop-opt -separate-const-offset-from-gep -argpromotion -slp-vectorizer -aggressive-instcombine -loop-interchange -attributor -speculative-execution -coro-split -tailcallelim -loop-simplifycfg -barrier -scalarizer -lower-constant-intrinsics -coro-cleanup -die -inferattrs -instsimplify -loop-simplifycfg -irce -loweratomic -slsr -gvn input.bc -o output.bc
