benchmark,reward,walltime,commandline
benchmark://cBench-v0/adpcm,244.0,1801.7362070083618,opt -lower-guard-intrinsic -lower-constant-intrinsics -lower-widenable-condition -mem2reg -loop-data-prefetch -loop-unswitch -inject-tli-mappings -simplifycfg -instcombine -gvn -post-inline-ee-instrument -rewrite-statepoints-for-gc -sancov -jump-threading -sink -post-inline-ee-instrument -gvn-hoist -ipsccp -loop-guard-widening -irce -reassociate -post-inline-ee-instrument -lowerswitch -deadargelim -guard-widening -inline -post-inline-ee-instrument -instnamer -redundant-dbg-inst-elim -licm -objc-arc-expand -loop-data-prefetch -lowerinvoke -instcombine input.bc -o output.bc
benchmark://cBench-v0/bitcount,362.0,1801.6283457279205,opt -loop-unswitch -sccp -libcalls-shrinkwrap -sroa -instcombine -ipsccp -name-anon-globals -die -rewrite-symbols -objc-arc-expand -correlated-propagation -ipsccp -tailcallelim -coro-cleanup -newgvn -coro-early -partially-inline-libcalls -simplifycfg -adce -strip-debug-declare -loop-guard-widening -called-value-propagation -lower-guard-intrinsic -float2int -callsite-splitting -extract-blocks -bounds-checking -strip-dead-prototypes -functionattrs -die -dse -indvars -attributor -float2int -lower-expect -loop-distribute -die -inject-tli-mappings -loop-distribute -slsr -bdce -objc-arc-contract -simple-loop-unswitch -add-discriminators -deadargelim -mergeicmps -slsr -sancov -simplifycfg -loop-reduce -ee-instrument -early-cse-memssa -separate-const-offset-from-gep -loop-simplifycfg -loop-sink -elim-avail-extern -aggressive-instcombine -bounds-checking -lower-constant-intrinsics -memcpyopt -correlated-propagation -instnamer -name-anon-globals -lower-expect -globalopt -coro-split -scalarizer -loop-load-elim -mergeicmps -lower-constant-intrinsics -instsimplify -partial-inliner -bdce -redundant-dbg-inst-elim -attributor -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/blowfish,1885.0,1801.9625787734985,opt -infer-address-spaces -adce -name-anon-globals -mergefunc -coro-split -name-anon-globals -ipconstprop -die -constmerge -argpromotion -objc-arc-contract -slsr -load-store-vectorizer -float2int -aggressive-instcombine -gvn -loop-distribute -break-crit-edges -loop-simplify -instcombine -rewrite-statepoints-for-gc -forceattrs -die -mem2reg -die -speculative-execution -rewrite-symbols -slsr -mergefunc -partially-inline-libcalls -objc-arc-contract -lower-constant-intrinsics -mergefunc -loop-instsimplify -loop-unswitch -jump-threading -loop-deletion -simplifycfg -instcombine -loop-unroll-and-jam -mergeicmps -sancov -ee-instrument -simple-loop-unswitch -libcalls-shrinkwrap -inline -rewrite-symbols -adce -inject-tli-mappings -post-inline-ee-instrument -objc-arc-apelim -jump-threading -sink -load-store-vectorizer -flattencfg -ipsccp -redundant-dbg-inst-elim -rewrite-statepoints-for-gc -cross-dso-cfi -strip-dead-prototypes -lower-guard-intrinsic -lower-expect -objc-arc -loop-simplifycfg -slp-vectorizer -redundant-dbg-inst-elim -indvars -loop-deletion -elim-avail-extern -prune-eh -load-store-vectorizer -loop-reroll -sink -instcombine input.bc -o output.bc
benchmark://cBench-v0/bzip2,16131.0,2178.7342467308044,opt -loop-simplify -slp-vectorizer -objc-arc-contract -structurizecfg -coro-early -functionattrs -loop-vectorize -lower-widenable-condition -coro-cleanup -loop-unswitch -lower-expect -slp-vectorizer -callsite-splitting -loop-reduce -loop-fusion -constmerge -prune-eh -attributor -always-inline -scalarizer -guard-widening -memcpyopt -lowerswitch -simple-loop-unswitch -mldst-motion -globaldce -mem2reg -infer-address-spaces -objc-arc-apelim -hotcoldsplit -lower-guard-intrinsic -mergefunc -objc-arc-expand -rpo-functionattrs -reg2mem -simple-loop-unswitch -irce -div-rem-pairs -guard-widening -coro-split -loop-extract-single -early-cse-memssa -lowerinvoke -lcssa -attributor -mem2reg -post-inline-ee-instrument -constprop -reassociate -die -consthoist -constmerge -strip-nondebug -coro-cleanup -lowerinvoke -lowerinvoke -slsr -loop-reduce -constmerge -argpromotion -sancov -nary-reassociate -loop-unroll -always-inline -jump-threading -correlated-propagation -strip-dead-prototypes -float2int -loop-extract-single -load-store-vectorizer -die -bounds-checking -loweratomic -lower-guard-intrinsic -prune-eh -loop-deletion -inject-tli-mappings -lower-widenable-condition -constprop -loop-predication -correlated-propagation -correlated-propagation -instcombine -lower-constant-intrinsics -lowerswitch -loop-fusion -forceattrs -objc-arc-apelim -redundant-dbg-inst-elim -rpo-functionattrs -instnamer -hotcoldsplit -lower-expect -sccp -flattencfg -mergefunc -always-inline -loop-idiom -barrier -post-inline-ee-instrument -loop-versioning -objc-arc -loweratomic -hotcoldsplit -inline -dse -indvars -sink -loop-simplifycfg -ipconstprop -insert-gcov-profiling -loop-extract -post-inline-ee-instrument -objc-arc-contract -lower-expect -strip-nondebug -mergereturn -load-store-vectorizer -instcombine -mergefunc -constprop -structurizecfg -mergefunc -loop-load-elim -coro-elide -die -dse -mem2reg -loop-extract-single -newgvn -bdce -constprop -mergeicmps -prune-eh -mldst-motion -loop-guard-widening -forceattrs -loop-simplifycfg -loop-unroll-and-jam -early-cse-memssa -simplifycfg -slsr -post-inline-ee-instrument -attributor -mem2reg -instnamer -alignment-from-assumptions -coro-cleanup -ipconstprop -argpromotion -div-rem-pairs -loop-simplify -objc-arc-apelim -loop-versioning-licm -mldst-motion -objc-arc -coro-early -slsr -load-store-vectorizer -float2int -inject-tli-mappings -rpo-functionattrs -indvars -strip -loop-unroll-and-jam -gvn -sancov -aggressive-instcombine -prune-eh -prune-eh -ee-instrument -rpo-functionattrs -objc-arc-apelim -loop-idiom -coro-split -dce -loop-sink -add-discriminators -break-crit-edges -dse -globaldce -post-inline-ee-instrument -loop-versioning-licm -float2int -jump-threading -rpo-functionattrs -alignment-from-assumptions -irce -lower-expect -deadargelim -globaldce -bdce -globaldce -attributor -nary-reassociate -loop-versioning-licm -early-cse-memssa -functionattrs -flattencfg -prune-eh -sink -lowerinvoke -memcpyopt input.bc -o output.bc
benchmark://cBench-v0/crc32,91.0,1801.686278104782,opt -loop-data-prefetch -mldst-motion -objc-arc-expand -loop-unswitch -loop-versioning-licm -partial-inliner -consthoist -slp-vectorizer -loop-load-elim -instcombine -objc-arc -mem2reg -elim-avail-extern -inject-tli-mappings -called-value-propagation -instcombine -loop-unroll -prune-eh -loop-simplify -div-rem-pairs -instsimplify -loweratomic -reassociate -consthoist -instnamer -strip-debug-declare -lower-widenable-condition -functionattrs -loop-simplify -sink -newgvn -licm -barrier -barrier -early-cse-memssa -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/dijkstra,161.0,1801.5045182704926,opt -lower-widenable-condition -loop-deletion -float2int -rewrite-statepoints-for-gc -loop-fusion -coro-elide -dce -mldst-motion -deadargelim -insert-gcov-profiling -sink -globalsplit -mergeicmps -loop-load-elim -add-discriminators -objc-arc-apelim -sink -die -objc-arc-expand -inline -speculative-execution -objc-arc-apelim -alignment-from-assumptions -lower-constant-intrinsics -flattencfg -name-anon-globals -called-value-propagation -objc-arc-apelim -sink -gvn-hoist -loop-unroll-and-jam -alignment-from-assumptions -newgvn -globalsplit -partial-inliner -coro-split -simple-loop-unswitch -div-rem-pairs -mldst-motion -post-inline-ee-instrument -dce -loop-fusion -inject-tli-mappings -coro-split -strip-dead-prototypes -scalarizer -nary-reassociate -bdce -simple-loop-unswitch -forceattrs -lower-guard-intrinsic -canonicalize-aliases -separate-const-offset-from-gep -licm -prune-eh -correlated-propagation -attributor -loop-unroll -loweratomic -load-store-vectorizer -mem2reg -div-rem-pairs -coro-split -slp-vectorizer -extract-blocks -ipsccp -bdce -redundant-dbg-inst-elim -globalsplit -scalarizer -always-inline -mergefunc -objc-arc-expand -name-anon-globals -instsimplify -inferattrs -loop-interchange -lower-widenable-condition -lower-guard-intrinsic -tailcallelim -rewrite-statepoints-for-gc -argpromotion -redundant-dbg-inst-elim -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ghostscript,188616.0,2221.603498697281,opt -loop-load-elim -early-cse-memssa -infer-address-spaces -libcalls-shrinkwrap -strip-nondebug -mem2reg -instnamer -post-inline-ee-instrument -aggressive-instcombine -coro-cleanup -alignment-from-assumptions -scalarizer -licm -loop-idiom -licm -elim-avail-extern -partially-inline-libcalls -deadargelim -slsr -rpo-functionattrs -loop-reduce -insert-gcov-profiling -globalopt -name-anon-globals -load-store-vectorizer -infer-address-spaces -lowerinvoke -aggressive-instcombine -loop-guard-widening -constprop -loop-data-prefetch -rewrite-symbols -ipsccp -dce -ipconstprop -instnamer -lcssa -correlated-propagation -loop-reroll -licm -sroa -instcombine -alignment-from-assumptions -elim-avail-extern -globalopt -globalopt -loop-reduce -canonicalize-aliases -partial-inliner -loop-deletion -separate-const-offset-from-gep -strip-debug-declare -slp-vectorizer -partial-inliner -insert-gcov-profiling -loop-interchange -alignment-from-assumptions -loop-reduce -loop-unswitch -loop-reroll -loop-versioning -argpromotion -loop-simplify -loop-sink -scalarizer -dce -instnamer -barrier -loop-fusion -inject-tli-mappings -ee-instrument -gvn-hoist -globaldce -instcombine -dce -reg2mem -loop-guard-widening -name-anon-globals -lowerswitch -partially-inline-libcalls -guard-widening -jump-threading -redundant-dbg-inst-elim -memcpyopt -reg2mem -loweratomic -objc-arc-apelim -instnamer -early-cse-memssa -loop-simplifycfg -mergereturn -loop-reduce -structurizecfg -objc-arc-expand -slsr -newgvn -always-inline -loop-data-prefetch -loop-data-prefetch -loop-simplify -strip-nondebug -objc-arc-apelim -loop-rotate -die -coro-cleanup -reassociate -loop-reduce -break-crit-edges -dse -cross-dso-cfi -strip-nondebug -libcalls-shrinkwrap -lower-widenable-condition -rewrite-symbols -called-value-propagation -scalarizer -loop-data-prefetch -coro-split -sccp -sroa -float2int -strip-dead-prototypes -die -loop-unroll-and-jam -globalsplit -loop-reroll -lowerswitch -loop-versioning-licm -tailcallelim -mergereturn -barrier -lowerinvoke -always-inline -loop-simplifycfg -jump-threading -argpromotion -loop-extract-single -strip-nondebug -strip-debug-declare -cross-dso-cfi -ipconstprop -called-value-propagation -loop-simplify -attributor -argpromotion -mergeicmps -inject-tli-mappings -constprop -hotcoldsplit -argpromotion -globalopt -aggressive-instcombine -objc-arc-contract -mergeicmps -consthoist -speculative-execution -lowerinvoke -callsite-splitting -load-store-vectorizer -add-discriminators -loop-versioning-licm -extract-blocks -coro-cleanup -separate-const-offset-from-gep -loop-unroll -strip-dead-prototypes -functionattrs -mldst-motion -speculative-execution -scalarizer -adce -loop-idiom -loop-interchange -tailcallelim -lower-guard-intrinsic -instcombine -inferattrs -memcpyopt -inferattrs -lower-matrix-intrinsics -mergeicmps -globaldce -inline -loop-interchange -globaldce -ipconstprop -globalopt -canonicalize-aliases -lower-guard-intrinsic -loop-versioning-licm -pgo-memop-opt -gvn -strip -infer-address-spaces -consthoist -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/gsm,7986.0,1802.961409330368,opt -lower-widenable-condition -instnamer -bdce -break-crit-edges -sroa -mldst-motion -scalarizer -adce -lower-constant-intrinsics -jump-threading -infer-address-spaces -inject-tli-mappings -sancov -dce -sancov -div-rem-pairs -inline -rpo-functionattrs -sccp -lower-constant-intrinsics -instcombine -strip-dead-prototypes -loop-idiom -lower-matrix-intrinsics -loop-unswitch -scalarizer -mldst-motion -loop-unroll-and-jam -licm -adce -rpo-functionattrs -deadargelim -newgvn -inject-tli-mappings -dce -float2int -always-inline -loop-simplify -loop-distribute -strip-nondebug -mergefunc -speculative-execution -dse -aggressive-instcombine -memcpyopt -die -loop-guard-widening -attributor -libcalls-shrinkwrap -inline -bounds-checking -strip-nondebug -break-crit-edges -strip-nondebug -ipsccp -canonicalize-aliases -loop-deletion -gvn-hoist -extract-blocks -indvars -mergeicmps -nary-reassociate -loop-unroll-and-jam -hotcoldsplit -ipsccp -simple-loop-unswitch -simplifycfg -lower-widenable-condition -infer-address-spaces -mldst-motion -lowerinvoke -partial-inliner -functionattrs -mldst-motion -sroa -licm -deadargelim -strip-debug-declare -loop-versioning-licm -objc-arc-contract -loop-versioning-licm -indvars -partial-inliner -ipconstprop -speculative-execution -loop-instsimplify -instcombine -early-cse-memssa -gvn -sink -ipsccp -infer-address-spaces -inferattrs -rewrite-statepoints-for-gc -loweratomic -gvn -loop-versioning -lower-widenable-condition -elim-avail-extern -redundant-dbg-inst-elim -lower-matrix-intrinsics -add-discriminators -slp-vectorizer -ipconstprop -extract-blocks -guard-widening -guard-widening -early-cse-memssa -licm -prune-eh -instcombine -slsr -consthoist -globalopt -loop-unswitch -gvn -partially-inline-libcalls -objc-arc-contract -argpromotion -infer-address-spaces -adce -loop-simplify -indvars -cross-dso-cfi -mldst-motion -inline -memcpyopt -loop-versioning -globalsplit -strip-dead-prototypes -rewrite-symbols -memcpyopt -guard-widening -speculative-execution -gvn -rewrite-symbols -early-cse-memssa -always-inline -simple-loop-unswitch -callsite-splitting -inline -lower-guard-intrinsic -instcombine -loop-unroll-and-jam -dce -objc-arc-expand -always-inline -rpo-functionattrs -ee-instrument -coro-early -consthoist -loop-guard-widening -globaldce -load-store-vectorizer -name-anon-globals -lower-matrix-intrinsics -globaldce -loop-fusion -callsite-splitting -lower-expect -objc-arc -mem2reg -coro-split -gvn-hoist -slp-vectorizer -simple-loop-unswitch -loop-sink -rewrite-symbols -argpromotion -lowerswitch -reassociate -lower-matrix-intrinsics -loop-deletion -always-inline -extract-blocks -ipconstprop -mldst-motion -simplifycfg -licm -slp-vectorizer -coro-split -loop-simplifycfg -loop-data-prefetch -instcombine input.bc -o output.bc
benchmark://cBench-v0/ispell,6543.0,1907.3732435703278,opt -nary-reassociate -loop-fusion -mergereturn -correlated-propagation -loop-interchange -coro-split -alignment-from-assumptions -newgvn -gvn -simplifycfg -mergefunc -inferattrs -licm -mldst-motion -loop-guard-widening -ipsccp -break-crit-edges -loop-unroll-and-jam -instnamer -instcombine -cross-dso-cfi -objc-arc -loop-data-prefetch -flattencfg -redundant-dbg-inst-elim -name-anon-globals -structurizecfg -loop-idiom -structurizecfg -jump-threading -lowerswitch -gvn-hoist -slp-vectorizer -loop-instsimplify -coro-cleanup -jump-threading -simplifycfg -mergeicmps -objc-arc-expand -guard-widening -flattencfg -always-inline -objc-arc-contract -sink -functionattrs -mergeicmps -strip-nondebug -strip-nondebug -newgvn -lcssa -called-value-propagation -instnamer -ipconstprop -name-anon-globals -loop-vectorize -forceattrs -objc-arc-apelim -lower-guard-intrinsic -coro-elide -speculative-execution -objc-arc -ipsccp -adce -strip-nondebug -slsr -partial-inliner -strip-dead-prototypes -sccp -bounds-checking -attributor -redundant-dbg-inst-elim -loop-load-elim -consthoist -called-value-propagation -loop-predication -callsite-splitting -indvars -inferattrs -partially-inline-libcalls -tailcallelim -loop-reduce -infer-address-spaces -jump-threading -mldst-motion -inferattrs -globaldce -loweratomic -mem2reg -consthoist -callsite-splitting -early-cse-memssa -sink -div-rem-pairs -loop-distribute -add-discriminators -lower-matrix-intrinsics -guard-widening -nary-reassociate -reassociate -consthoist -instsimplify -functionattrs -attributor -loop-extract-single -scalarizer -name-anon-globals -mergefunc -hotcoldsplit -rewrite-statepoints-for-gc -gvn -sccp -tailcallelim -coro-cleanup -slp-vectorizer -canonicalize-aliases -called-value-propagation -inject-tli-mappings -coro-cleanup -coro-split -ipsccp -irce -loop-data-prefetch -aggressive-instcombine -argpromotion -separate-const-offset-from-gep -objc-arc-apelim -memcpyopt -rpo-functionattrs -sccp -lower-constant-intrinsics -redundant-dbg-inst-elim -pgo-memop-opt -loop-guard-widening -deadargelim -separate-const-offset-from-gep -gvn -die -rewrite-symbols -slp-vectorizer -irce -lcssa -loop-simplify -objc-arc -objc-arc-expand -lower-expect -strip-dead-prototypes -separate-const-offset-from-gep -ipconstprop -loop-distribute -loop-reroll -inferattrs -lcssa -instcombine -float2int -loop-distribute -flattencfg -speculative-execution -strip-dead-prototypes -loop-simplifycfg -tailcallelim -gvn -constmerge -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,27054.0,1839.1659581661224,opt -bdce -newgvn -lower-expect -sink -strip-dead-prototypes -reg2mem -lcssa -structurizecfg -loop-load-elim -strip-dead-prototypes -loop-rotate -strip-dead-prototypes -objc-arc-contract -constmerge -separate-const-offset-from-gep -loop-unroll-and-jam -called-value-propagation -inferattrs -argpromotion -instnamer -slsr -instnamer -ee-instrument -loop-versioning-licm -sroa -coro-early -ee-instrument -gvn-hoist -coro-elide -lower-widenable-condition -early-cse-memssa -ee-instrument -flattencfg -loop-versioning -lowerinvoke -float2int -inferattrs -speculative-execution -loop-vectorize -elim-avail-extern -objc-arc-apelim -partially-inline-libcalls -loop-simplifycfg -reassociate -forceattrs -simple-loop-unswitch -licm -sccp -loop-interchange -jump-threading -instcombine -loop-versioning -inject-tli-mappings -canonicalize-aliases -pgo-memop-opt -coro-early -extract-blocks -tailcallelim -loop-distribute -instnamer -dce -lcssa -sancov -functionattrs -instcombine -redundant-dbg-inst-elim -guard-widening -sccp -slsr -loop-predication -loop-fusion -coro-cleanup -indvars -constmerge -rewrite-statepoints-for-gc -consthoist -loop-fusion -memcpyopt -speculative-execution -break-crit-edges -hotcoldsplit -loop-load-elim -strip-dead-prototypes -jump-threading -cross-dso-cfi -lowerinvoke -objc-arc -redundant-dbg-inst-elim -sccp -adce -insert-gcov-profiling -bdce -lowerinvoke -nary-reassociate -mergefunc -mergeicmps -partially-inline-libcalls -lower-expect -cross-dso-cfi -lower-expect -sroa -rewrite-symbols -bdce -speculative-execution -lower-constant-intrinsics -functionattrs -libcalls-shrinkwrap -early-cse-memssa -scalarizer -guard-widening -guard-widening -post-inline-ee-instrument -mergereturn -objc-arc-expand -inferattrs -callsite-splitting -loop-load-elim -libcalls-shrinkwrap -simplifycfg input.bc -o output.bc
